,"{pod=""blackbox-node1-prometheus-blackbox-exporter-5697cc86ff-522gm""}","{pod=""blackbox-node2-prometheus-blackbox-exporter-5c899d66f7-bh4fl""}","{pod=""blackbox-node3-prometheus-blackbox-exporter-54dcd9b7b7-m4gfr""}","{pod=""deployment-deployer-86f7b457d-9bb44""}","{pod=""deployment-optimizer-ff5c9467c-kz92h""}","{pod=""deployment-ricplt-a1mediator-7496d75d99-2jd4n""}","{pod=""deployment-ricplt-alarmmanager-84884b98f5-qdswj""}","{pod=""deployment-ricplt-appmgr-747458c9f7-g77fr""}","{pod=""deployment-ricplt-e2mgr-7d4f7d9d8b-fsmbz""}","{pod=""deployment-ricplt-e2term-opt-e2term-node2-alpha-67db65dd8bmbb74""}","{pod=""deployment-ricplt-e2term-opt-e2term-node3-alpha-759647dfbfnslp4""}","{pod=""deployment-ricplt-o1mediator-7d66bdc88f-t9tcc""}","{pod=""deployment-ricplt-rtmgr-6c957b9f89-2764w""}","{pod=""deployment-ricplt-submgr-6b4496b858-6mbk8""}","{pod=""deployment-ricplt-vespamgr-64f696d589-xp842""}","{pod=""deployment-tiller-ricxapp-6ff54cb9c-24tht""}","{pod=""node-exporter-prometheus-node-exporter-5wpz5""}","{pod=""node-exporter-prometheus-node-exporter-d24ng""}","{pod=""node-exporter-prometheus-node-exporter-kt9xn""}","{pod=""opt1-e2sim-node2-e2sim-helm-86897f588b-8mkdx""}","{pod=""opt1-e2sim-node3-e2sim-helm-597fbf54cd-dv4dx""}","{pod=""opt2-e2sim-node2-e2sim-helm-7b9f777878-cbsln""}","{pod=""opt2-e2sim-node3-e2sim-helm-675c8f7b85-fqbw2""}","{pod=""r4-infrastructure-kong-5f7c57bf95-hlzl8""}","{pod=""r4-infrastructure-prometheus-alertmanager-689bc4d964-c8mx5""}","{pod=""r4-infrastructure-prometheus-server-6587c99cbf-hv6pt""}","{pod=""ricxapp-opt1-xapp1-node2-e22-7577b49cd-xwfdh""}","{pod=""ricxapp-opt1-xapp1-node3-e23-7b8f9478f8-s6s8g""}","{pod=""ricxapp-opt2-xapp1-node2-e22-6b65dcfcf4-smhxm""}","{pod=""ricxapp-opt2-xapp1-node3-e23-5f4c8f6c58-8bxxg""}","{pod=""statefulset-ricplt-dbaas-server-0""}"
2022-12-29 15:41:03,32423936.0,32382976.0,34754560.0,258310144.0,335896576.0,84582400.0,25821184.0,26124288.0,23040000.0,47628288.0,45137920.0,69910528.0,30638080.0,30130176.0,42655744.0,20627456.0,30875648.0,25800704.0,25358336.0,5251072.0,5259264.0,4096000.0,4202496.0,1153839104.0,28286976.0,3125428224.0,26877952.0,26591232.0,7540736.0,7155712.0,10117120.0
2022-12-29 15:41:04,32423936.0,33394688.0,34754560.0,258310144.0,335896576.0,84582400.0,25821184.0,26124288.0,23040000.0,47628288.0,45137920.0,69910528.0,30638080.0,30130176.0,42655744.0,20627456.0,30875648.0,25800704.0,25165824.0,5251072.0,5292032.0,4096000.0,4202496.0,1153839104.0,28286976.0,3125428224.0,26877952.0,26591232.0,7540736.0,7155712.0,10117120.0
2022-12-29 15:41:05,32423936.0,32948224.0,34754560.0,258310144.0,335896576.0,84582400.0,25821184.0,26124288.0,23040000.0,47628288.0,45137920.0,69910528.0,30638080.0,30130176.0,42655744.0,20627456.0,30875648.0,25800704.0,25165824.0,5251072.0,5292032.0,4096000.0,4202496.0,1153839104.0,28286976.0,3125428224.0,26877952.0,26591232.0,7540736.0,7155712.0,10129408.0
2022-12-29 15:41:06,32423936.0,32948224.0,34754560.0,259211264.0,335896576.0,84582400.0,25821184.0,26124288.0,23040000.0,47628288.0,45137920.0,69910528.0,30638080.0,30130176.0,42655744.0,20627456.0,30875648.0,25800704.0,25165824.0,5251072.0,5292032.0,4096000.0,4263936.0,1154117632.0,28286976.0,3125518336.0,27082752.0,26591232.0,7540736.0,7155712.0,10129408.0
2022-12-29 15:41:07,32423936.0,32948224.0,34754560.0,259211264.0,335896576.0,84582400.0,25821184.0,26124288.0,23040000.0,47628288.0,45137920.0,69910528.0,30638080.0,30130176.0,42655744.0,20627456.0,30875648.0,25800704.0,25165824.0,5251072.0,5292032.0,4096000.0,4329472.0,1154117632.0,28286976.0,3125518336.0,27082752.0,26591232.0,7540736.0,7155712.0,10129408.0
2022-12-29 15:41:08,32423936.0,32948224.0,34754560.0,259211264.0,335896576.0,84598784.0,25821184.0,26124288.0,23040000.0,47669248.0,45137920.0,69910528.0,30638080.0,30130176.0,42655744.0,20627456.0,30875648.0,25800704.0,25165824.0,5251072.0,5292032.0,4096000.0,4329472.0,1154117632.0,28286976.0,3125923840.0,27082752.0,26591232.0,7540736.0,7155712.0,10129408.0
2022-12-29 15:41:09,32423936.0,32948224.0,34754560.0,259211264.0,335896576.0,84598784.0,25821184.0,26124288.0,23040000.0,47710208.0,45137920.0,69910528.0,30638080.0,30130176.0,42680320.0,20627456.0,30875648.0,25800704.0,25165824.0,5251072.0,5292032.0,4186112.0,4329472.0,1154936832.0,28286976.0,3125923840.0,27082752.0,26628096.0,16076800.0,7155712.0,10129408.0
2022-12-29 15:41:10,32423936.0,32948224.0,34754560.0,276090880.0,335896576.0,84598784.0,25821184.0,26124288.0,23040000.0,47710208.0,45137920.0,69910528.0,31297536.0,30400512.0,42680320.0,20627456.0,30875648.0,25788416.0,25165824.0,5251072.0,5337088.0,4186112.0,4329472.0,1154949120.0,28286976.0,3125923840.0,27082752.0,26628096.0,16076800.0,7155712.0,10129408.0
2022-12-29 15:41:11,32423936.0,32948224.0,34754560.0,276090880.0,335896576.0,84598784.0,25821184.0,26124288.0,23040000.0,47710208.0,45137920.0,69910528.0,32333824.0,30400512.0,42680320.0,20627456.0,30875648.0,25788416.0,25165824.0,5251072.0,5337088.0,4186112.0,4329472.0,1154949120.0,28286976.0,3125923840.0,27082752.0,26628096.0,16076800.0,15831040.0,10129408.0
2022-12-29 15:41:12,32423936.0,32948224.0,34754560.0,276090880.0,335896576.0,84598784.0,25821184.0,26341376.0,23040000.0,47710208.0,45137920.0,69910528.0,32333824.0,30695424.0,42680320.0,20627456.0,30875648.0,25788416.0,25165824.0,5251072.0,5337088.0,4186112.0,4329472.0,1154949120.0,28286976.0,3125923840.0,27082752.0,26628096.0,29167616.0,15831040.0,10129408.0
2022-12-29 15:41:13,32423936.0,32948224.0,34754560.0,276090880.0,335896576.0,84598784.0,25821184.0,26558464.0,23040000.0,47710208.0,45137920.0,69910528.0,32333824.0,30695424.0,42831872.0,20627456.0,30875648.0,25788416.0,25165824.0,5251072.0,5337088.0,4186112.0,4329472.0,1154949120.0,28286976.0,3125923840.0,27082752.0,26628096.0,29167616.0,15831040.0,10129408.0
2022-12-29 15:41:14,32423936.0,32948224.0,34754560.0,276090880.0,335896576.0,84598784.0,25821184.0,26558464.0,23040000.0,47710208.0,45137920.0,69910528.0,32333824.0,30695424.0,42831872.0,20627456.0,30875648.0,25788416.0,25165824.0,5251072.0,5337088.0,4186112.0,4329472.0,1154949120.0,28286976.0,3125923840.0,27082752.0,26681344.0,29167616.0,15831040.0,10129408.0
2022-12-29 15:41:15,32423936.0,32948224.0,34754560.0,276090880.0,335896576.0,84643840.0,25821184.0,26558464.0,23040000.0,47710208.0,45137920.0,69910528.0,32333824.0,30695424.0,42831872.0,20627456.0,30711808.0,25788416.0,25563136.0,5251072.0,5337088.0,4186112.0,4329472.0,1154949120.0,28286976.0,3125923840.0,27082752.0,26681344.0,26112000.0,28651520.0,10129408.0
2022-12-29 15:41:16,32423936.0,32948224.0,34684928.0,276090880.0,335896576.0,84643840.0,25821184.0,26558464.0,23121920.0,47710208.0,45137920.0,69910528.0,32333824.0,30695424.0,42831872.0,20627456.0,30711808.0,24944640.0,25563136.0,5251072.0,5337088.0,4292608.0,4329472.0,1154949120.0,28286976.0,3125923840.0,27181056.0,26681344.0,26112000.0,28651520.0,10129408.0
2022-12-29 15:41:17,32423936.0,32948224.0,34684928.0,276090880.0,335896576.0,84643840.0,25821184.0,26558464.0,23121920.0,47710208.0,45723648.0,69910528.0,32333824.0,30695424.0,42831872.0,20627456.0,30711808.0,24944640.0,25563136.0,5251072.0,5337088.0,4292608.0,4329472.0,1154949120.0,28286976.0,3125923840.0,27181056.0,26681344.0,26112000.0,28651520.0,10129408.0
2022-12-29 15:41:18,33054720.0,32948224.0,34684928.0,276090880.0,335896576.0,84643840.0,25821184.0,26558464.0,23121920.0,47710208.0,46325760.0,69910528.0,32333824.0,30695424.0,42831872.0,20627456.0,31272960.0,24944640.0,25563136.0,5251072.0,5337088.0,4292608.0,4329472.0,1154949120.0,28286976.0,3125923840.0,27181056.0,26681344.0,26112000.0,25624576.0,10129408.0
2022-12-29 15:41:19,33685504.0,32948224.0,34684928.0,276090880.0,335896576.0,84643840.0,25821184.0,26558464.0,23216128.0,47742976.0,46325760.0,69910528.0,32333824.0,30695424.0,42831872.0,20627456.0,31272960.0,24944640.0,25563136.0,5251072.0,5337088.0,4292608.0,4329472.0,1154949120.0,28286976.0,3125923840.0,27181056.0,26681344.0,26112000.0,25624576.0,10129408.0
2022-12-29 15:41:20,33685504.0,32948224.0,34684928.0,276090880.0,335896576.0,84643840.0,25821184.0,26558464.0,23216128.0,47742976.0,46325760.0,69910528.0,32333824.0,30695424.0,42831872.0,20627456.0,31272960.0,24944640.0,25563136.0,5251072.0,5337088.0,4292608.0,4374528.0,1154949120.0,28286976.0,3125923840.0,27181056.0,26681344.0,26112000.0,25624576.0,10129408.0
2022-12-29 15:41:21,33685504.0,32948224.0,34684928.0,276090880.0,335896576.0,84643840.0,25821184.0,26558464.0,23216128.0,47775744.0,46325760.0,69910528.0,34181120.0,30695424.0,42831872.0,20627456.0,31272960.0,24944640.0,25563136.0,5251072.0,5337088.0,4292608.0,4374528.0,1154949120.0,28286976.0,3125923840.0,27181056.0,26681344.0,26112000.0,25624576.0,10129408.0
2022-12-29 15:41:22,33685504.0,35110912.0,34684928.0,276090880.0,335896576.0,84643840.0,25821184.0,26558464.0,23216128.0,47775744.0,46325760.0,69910528.0,34181120.0,30695424.0,43122688.0,20627456.0,31272960.0,24944640.0,25317376.0,5251072.0,5337088.0,4292608.0,4374528.0,1154326528.0,28286976.0,3125923840.0,27181056.0,26681344.0,26337280.0,25624576.0,10129408.0
2022-12-29 15:41:23,33685504.0,35110912.0,33828864.0,276475904.0,335896576.0,84643840.0,25821184.0,26558464.0,23216128.0,47775744.0,46325760.0,69910528.0,35651584.0,30695424.0,43122688.0,20631552.0,31272960.0,24944640.0,25317376.0,5251072.0,5337088.0,4292608.0,4509696.0,1154260992.0,28286976.0,3126165504.0,27181056.0,26681344.0,26337280.0,25624576.0,10158080.0
2022-12-29 15:41:24,33685504.0,35110912.0,33828864.0,276475904.0,335896576.0,84643840.0,25821184.0,26558464.0,23216128.0,47775744.0,46325760.0,69910528.0,35651584.0,30695424.0,43122688.0,20631552.0,31272960.0,24944640.0,25317376.0,5251072.0,5337088.0,4292608.0,4509696.0,1154260992.0,28286976.0,3126800384.0,27181056.0,26681344.0,26337280.0,25624576.0,10158080.0
2022-12-29 15:41:25,33685504.0,35110912.0,33828864.0,276475904.0,335896576.0,84701184.0,25821184.0,26996736.0,23216128.0,47775744.0,46325760.0,69910528.0,35651584.0,30695424.0,43122688.0,20631552.0,31272960.0,24944640.0,25317376.0,5251072.0,5337088.0,4292608.0,4509696.0,1154260992.0,28286976.0,3126800384.0,27181056.0,26681344.0,26337280.0,25624576.0,10158080.0
2022-12-29 15:41:26,33685504.0,35110912.0,33828864.0,276475904.0,335896576.0,84701184.0,25821184.0,26996736.0,23216128.0,47775744.0,46325760.0,69914624.0,35651584.0,30695424.0,43122688.0,20631552.0,32014336.0,24944640.0,25317376.0,5251072.0,5337088.0,4292608.0,4509696.0,1154260992.0,28286976.0,3126800384.0,27181056.0,26681344.0,26505216.0,25624576.0,10158080.0
2022-12-29 15:41:27,33685504.0,35110912.0,33828864.0,276475904.0,335896576.0,84701184.0,25821184.0,27435008.0,23216128.0,47775744.0,46325760.0,69914624.0,35651584.0,30695424.0,43122688.0,20635648.0,32014336.0,24944640.0,25317376.0,5251072.0,5337088.0,4362240.0,4509696.0,1154260992.0,28372992.0,3126800384.0,27181056.0,26681344.0,26505216.0,25624576.0,10158080.0
2022-12-29 15:41:28,33685504.0,35110912.0,33828864.0,260882432.0,335896576.0,84701184.0,25821184.0,27435008.0,23216128.0,47775744.0,46329856.0,69914624.0,35651584.0,30724096.0,43122688.0,20635648.0,32014336.0,24944640.0,25317376.0,5251072.0,5337088.0,4362240.0,4509696.0,1154260992.0,28463104.0,3126800384.0,27181056.0,26681344.0,26505216.0,25624576.0,10158080.0
2022-12-29 15:41:29,33685504.0,35110912.0,33828864.0,260882432.0,335896576.0,84701184.0,25821184.0,27435008.0,23216128.0,47775744.0,46329856.0,69914624.0,35651584.0,30724096.0,43122688.0,20635648.0,32014336.0,25329664.0,25317376.0,5251072.0,5337088.0,4362240.0,4509696.0,1154260992.0,28463104.0,3126800384.0,27181056.0,26681344.0,26505216.0,25681920.0,10158080.0
2022-12-29 15:41:30,33685504.0,35110912.0,33828864.0,260882432.0,335896576.0,84848640.0,25821184.0,27435008.0,23216128.0,47775744.0,46329856.0,69914624.0,35651584.0,30728192.0,43122688.0,20635648.0,32014336.0,25481216.0,25317376.0,5251072.0,5337088.0,4362240.0,4509696.0,1154260992.0,28463104.0,3126800384.0,27181056.0,26681344.0,26505216.0,25681920.0,10158080.0
2022-12-29 15:41:31,33685504.0,35110912.0,33288192.0,260882432.0,335896576.0,84848640.0,25821184.0,27435008.0,23216128.0,47775744.0,46329856.0,69914624.0,35651584.0,30728192.0,43122688.0,20635648.0,32014336.0,25481216.0,25317376.0,5251072.0,5337088.0,4362240.0,4509696.0,1154260992.0,28463104.0,3126800384.0,27181056.0,26681344.0,26505216.0,25681920.0,10158080.0
2022-12-29 15:41:32,36462592.0,35110912.0,33288192.0,260882432.0,335896576.0,84848640.0,25821184.0,27435008.0,23216128.0,47775744.0,46329856.0,69914624.0,35651584.0,30728192.0,42811392.0,20635648.0,32014336.0,25481216.0,25317376.0,5251072.0,5337088.0,4362240.0,4509696.0,1154260992.0,28463104.0,3126800384.0,27181056.0,26681344.0,26505216.0,25681920.0,10158080.0
2022-12-29 15:41:33,36462592.0,35110912.0,33288192.0,260882432.0,335896576.0,84848640.0,25821184.0,27435008.0,23216128.0,47788032.0,46333952.0,69914624.0,35651584.0,30728192.0,42811392.0,20635648.0,32014336.0,25481216.0,25321472.0,5251072.0,5337088.0,4362240.0,4509696.0,1154260992.0,28463104.0,3126800384.0,27181056.0,26681344.0,26505216.0,25681920.0,10158080.0
2022-12-29 15:41:34,36462592.0,35110912.0,33288192.0,260882432.0,335896576.0,84848640.0,25821184.0,27435008.0,23224320.0,47788032.0,46333952.0,69914624.0,35651584.0,30728192.0,42811392.0,20635648.0,32014336.0,25481216.0,25321472.0,5251072.0,5337088.0,4362240.0,4509696.0,1154260992.0,28463104.0,3126800384.0,27181056.0,26681344.0,26505216.0,25739264.0,10158080.0
2022-12-29 15:41:35,36462592.0,33890304.0,33288192.0,260882432.0,335896576.0,84848640.0,25821184.0,27435008.0,23224320.0,47788032.0,46333952.0,69914624.0,35651584.0,30728192.0,42811392.0,20635648.0,32014336.0,25481216.0,25321472.0,5251072.0,5337088.0,4362240.0,4509696.0,1154260992.0,28467200.0,3126800384.0,27181056.0,26681344.0,26505216.0,25739264.0,10158080.0
2022-12-29 15:41:36,36462592.0,33890304.0,33288192.0,260882432.0,335896576.0,84848640.0,25821184.0,27435008.0,23224320.0,47788032.0,46333952.0,69914624.0,35651584.0,30728192.0,42811392.0,20635648.0,31895552.0,25481216.0,25321472.0,5251072.0,5337088.0,4362240.0,4509696.0,1154260992.0,28467200.0,3126800384.0,27181056.0,26681344.0,26505216.0,25739264.0,10158080.0
2022-12-29 15:41:37,36462592.0,33890304.0,33288192.0,260882432.0,335896576.0,84848640.0,25821184.0,27435008.0,23224320.0,47788032.0,46333952.0,69918720.0,35651584.0,30728192.0,42381312.0,20635648.0,31895552.0,25481216.0,25321472.0,5251072.0,5337088.0,4362240.0,4509696.0,1154260992.0,28467200.0,3126800384.0,27181056.0,26681344.0,26505216.0,25739264.0,10158080.0
2022-12-29 15:41:38,36462592.0,33890304.0,33820672.0,260882432.0,335896576.0,84848640.0,25821184.0,27435008.0,23224320.0,47804416.0,46333952.0,69918720.0,35700736.0,30728192.0,42381312.0,20635648.0,31895552.0,25481216.0,25071616.0,5251072.0,5337088.0,4362240.0,4550656.0,1154260992.0,28467200.0,3127070720.0,27181056.0,26681344.0,26427392.0,25739264.0,10158080.0
2022-12-29 15:41:39,38354944.0,33890304.0,33820672.0,260882432.0,335896576.0,84873216.0,25821184.0,27435008.0,23224320.0,47804416.0,46333952.0,69918720.0,35700736.0,30728192.0,42381312.0,20635648.0,31895552.0,25481216.0,25071616.0,5251072.0,5337088.0,4362240.0,4579328.0,1154260992.0,28467200.0,3127054336.0,27181056.0,26681344.0,26427392.0,25739264.0,10178560.0
2022-12-29 15:41:40,38354944.0,33890304.0,33820672.0,260882432.0,335896576.0,84873216.0,25821184.0,27435008.0,23224320.0,47804416.0,46338048.0,69918720.0,34258944.0,30728192.0,42381312.0,20635648.0,31895552.0,25870336.0,25071616.0,5251072.0,5337088.0,4362240.0,4579328.0,1154260992.0,28467200.0,3127054336.0,27181056.0,26681344.0,26427392.0,25739264.0,10178560.0
2022-12-29 15:41:41,38354944.0,32612352.0,33820672.0,260882432.0,335896576.0,84873216.0,25821184.0,27435008.0,23224320.0,47804416.0,46338048.0,69918720.0,34258944.0,30728192.0,42381312.0,20635648.0,31895552.0,25870336.0,25071616.0,5251072.0,5337088.0,4362240.0,4579328.0,1154260992.0,28467200.0,3127054336.0,27181056.0,26681344.0,26427392.0,25739264.0,10178560.0
2022-12-29 15:41:42,38354944.0,32612352.0,33820672.0,260882432.0,335896576.0,84873216.0,25821184.0,27435008.0,23224320.0,47804416.0,46338048.0,69918720.0,34258944.0,30728192.0,42381312.0,20635648.0,31772672.0,25870336.0,25071616.0,5251072.0,5337088.0,4399104.0,4579328.0,1154260992.0,28467200.0,3127054336.0,27181056.0,26681344.0,26427392.0,25739264.0,10428416.0
2022-12-29 15:41:43,38354944.0,32612352.0,33820672.0,260882432.0,335896576.0,84873216.0,25821184.0,27435008.0,23224320.0,47804416.0,46338048.0,69918720.0,34258944.0,30728192.0,42381312.0,20635648.0,31772672.0,25870336.0,25071616.0,5251072.0,5337088.0,4399104.0,4579328.0,1154260992.0,28467200.0,3127054336.0,27181056.0,26681344.0,26427392.0,25739264.0,10428416.0
2022-12-29 15:41:44,38354944.0,32612352.0,33820672.0,260882432.0,335896576.0,84873216.0,25821184.0,27435008.0,23224320.0,47808512.0,46338048.0,69918720.0,34258944.0,30728192.0,42524672.0,20635648.0,31772672.0,25870336.0,25071616.0,5251072.0,5337088.0,4399104.0,4579328.0,1154265088.0,28467200.0,3127054336.0,27181056.0,26681344.0,26427392.0,25739264.0,10428416.0
2022-12-29 15:41:45,36364288.0,32612352.0,33820672.0,260882432.0,335896576.0,84873216.0,25821184.0,27435008.0,23224320.0,47808512.0,46338048.0,69918720.0,34258944.0,30728192.0,42524672.0,20635648.0,31772672.0,25870336.0,25071616.0,5251072.0,5337088.0,4399104.0,4579328.0,1154265088.0,28467200.0,3127054336.0,27181056.0,26681344.0,26361856.0,25739264.0,10428416.0
2022-12-29 15:41:46,36364288.0,32612352.0,33820672.0,260882432.0,335896576.0,84901888.0,25821184.0,27435008.0,23224320.0,47808512.0,46338048.0,69918720.0,34258944.0,30728192.0,42524672.0,20635648.0,31772672.0,25870336.0,25071616.0,5251072.0,5337088.0,4448256.0,4579328.0,1154265088.0,28504064.0,3127054336.0,27181056.0,26681344.0,26361856.0,25739264.0,10428416.0
2022-12-29 15:41:47,36364288.0,32612352.0,33820672.0,260882432.0,335896576.0,84901888.0,25821184.0,27435008.0,23224320.0,47808512.0,46338048.0,69918720.0,34258944.0,30728192.0,42524672.0,20635648.0,31772672.0,25870336.0,25071616.0,5251072.0,5337088.0,4448256.0,4579328.0,1154265088.0,28504064.0,3127054336.0,27181056.0,26681344.0,26361856.0,25739264.0,10428416.0
2022-12-29 15:41:48,36364288.0,32612352.0,34643968.0,260882432.0,335896576.0,84901888.0,25821184.0,27435008.0,23224320.0,47808512.0,46342144.0,69918720.0,34258944.0,30728192.0,42524672.0,20635648.0,31772672.0,25870336.0,25071616.0,5251072.0,5337088.0,4448256.0,4579328.0,1154265088.0,28540928.0,3127054336.0,27181056.0,26681344.0,26361856.0,25817088.0,10428416.0
2022-12-29 15:41:49,36364288.0,32612352.0,34562048.0,260882432.0,335896576.0,84901888.0,25821184.0,27435008.0,23224320.0,47808512.0,46342144.0,69918720.0,34258944.0,30728192.0,42524672.0,20635648.0,31772672.0,26005504.0,26611712.0,5251072.0,5337088.0,4448256.0,4579328.0,1154265088.0,28540928.0,3127054336.0,27181056.0,26681344.0,26361856.0,25817088.0,10428416.0
2022-12-29 15:41:50,36364288.0,32612352.0,34562048.0,260882432.0,335896576.0,84901888.0,25821184.0,27435008.0,23224320.0,47841280.0,46342144.0,69918720.0,34258944.0,30728192.0,42524672.0,20635648.0,31772672.0,26005504.0,26611712.0,5251072.0,5337088.0,4448256.0,4579328.0,1154265088.0,28540928.0,3127054336.0,27181056.0,26681344.0,26361856.0,25817088.0,10428416.0
2022-12-29 15:41:51,36364288.0,32612352.0,34562048.0,260882432.0,335896576.0,84901888.0,25821184.0,27435008.0,23252992.0,47841280.0,46342144.0,69918720.0,34258944.0,30728192.0,42770432.0,20635648.0,31772672.0,26005504.0,26611712.0,5251072.0,5337088.0,4448256.0,4538368.0,1154269184.0,28540928.0,3127054336.0,27181056.0,26681344.0,26361856.0,25817088.0,10428416.0
2022-12-29 15:41:52,36364288.0,32612352.0,34562048.0,260882432.0,335896576.0,84901888.0,25821184.0,27435008.0,23252992.0,47841280.0,46342144.0,69918720.0,34258944.0,30728192.0,42770432.0,20635648.0,31772672.0,26005504.0,26611712.0,5251072.0,5337088.0,4448256.0,4583424.0,1154269184.0,28540928.0,3127054336.0,27181056.0,26681344.0,26411008.0,25817088.0,10428416.0
2022-12-29 15:41:53,36364288.0,34750464.0,34562048.0,260882432.0,335896576.0,84901888.0,25821184.0,27435008.0,23252992.0,47841280.0,46342144.0,69918720.0,34287616.0,30728192.0,42770432.0,20635648.0,31772672.0,26005504.0,26611712.0,5251072.0,5337088.0,4448256.0,4583424.0,1154269184.0,28540928.0,3127054336.0,27181056.0,26681344.0,26411008.0,25894912.0,10428416.0
2022-12-29 15:41:54,36364288.0,34750464.0,34562048.0,260882432.0,335896576.0,84901888.0,25821184.0,27435008.0,23277568.0,47841280.0,46342144.0,69918720.0,34287616.0,30728192.0,42770432.0,20635648.0,31461376.0,25509888.0,26611712.0,5251072.0,5337088.0,4448256.0,4583424.0,1154269184.0,28540928.0,3127054336.0,27181056.0,26681344.0,26411008.0,25894912.0,10166272.0
2022-12-29 15:41:55,36364288.0,34750464.0,34562048.0,260882432.0,335896576.0,84963328.0,25821184.0,27435008.0,23277568.0,47841280.0,46342144.0,69918720.0,34287616.0,30728192.0,42942464.0,20635648.0,31461376.0,25509888.0,26611712.0,5251072.0,5337088.0,4448256.0,4583424.0,1154269184.0,28540928.0,3127054336.0,27181056.0,26681344.0,26411008.0,25894912.0,10166272.0
2022-12-29 15:41:56,37720064.0,34750464.0,34562048.0,260882432.0,335896576.0,84963328.0,25821184.0,27435008.0,23277568.0,47841280.0,46342144.0,69918720.0,34287616.0,30728192.0,42942464.0,20635648.0,31035392.0,25509888.0,26611712.0,5251072.0,5337088.0,4481024.0,4583424.0,1154269184.0,28540928.0,3127054336.0,27181056.0,26681344.0,26411008.0,25894912.0,10166272.0
2022-12-29 15:41:57,38682624.0,34750464.0,34562048.0,260882432.0,335896576.0,84963328.0,25821184.0,27435008.0,23277568.0,47886336.0,46342144.0,69922816.0,32825344.0,30728192.0,42942464.0,20635648.0,31035392.0,25509888.0,26611712.0,5251072.0,5337088.0,4521984.0,4583424.0,1154269184.0,28540928.0,3127717888.0,27181056.0,26681344.0,26411008.0,25894912.0,10166272.0
2022-12-29 15:41:58,38682624.0,34750464.0,34562048.0,260882432.0,335896576.0,84963328.0,25821184.0,27435008.0,23277568.0,47886336.0,46342144.0,69922816.0,32825344.0,30728192.0,42942464.0,20635648.0,31035392.0,25509888.0,26611712.0,5251072.0,5337088.0,4521984.0,4583424.0,1154269184.0,28540928.0,3127717888.0,27181056.0,26681344.0,26411008.0,25894912.0,10166272.0
2022-12-29 15:41:59,38682624.0,34750464.0,34562048.0,260882432.0,335896576.0,84963328.0,25821184.0,27435008.0,23277568.0,47886336.0,46342144.0,70189056.0,32825344.0,30728192.0,42942464.0,20635648.0,31035392.0,25509888.0,26611712.0,5251072.0,5337088.0,4521984.0,4583424.0,1154269184.0,28540928.0,3127717888.0,27181056.0,26681344.0,26411008.0,25894912.0,10166272.0
2022-12-29 15:42:00,38682624.0,34750464.0,34250752.0,260882432.0,335896576.0,84905984.0,25821184.0,27435008.0,23277568.0,47886336.0,46342144.0,70189056.0,32825344.0,30728192.0,42942464.0,20635648.0,31035392.0,25509888.0,26611712.0,5251072.0,5337088.0,4521984.0,4583424.0,1154269184.0,28540928.0,3127717888.0,27181056.0,26681344.0,26411008.0,25894912.0,10166272.0
