,{},"{kubernetes_node=""node1""}","{kubernetes_node=""node2""}","{kubernetes_node=""node3""}"
2022-12-29 15:41:21,1.803559322033898,0.7797138789070439,0.4601538930883693,0.5633898305084752
2022-12-29 15:41:22,1.8084745762711856,0.7813559322033905,0.4596688079458975,0.5691525423728815
2022-12-29 15:41:23,1.8083050847457622,0.7823994033696062,0.45796610169491603,0.5705084745762714
2022-12-29 15:41:24,1.810317934858328,0.7833765529397813,0.4586518415566365,0.5683147171985965
2022-12-29 15:41:25,1.811186440677964,0.7827118644067791,0.4589830508474574,0.569331683587857
2022-12-29 15:41:26,1.8139024825664736,0.7838983050847451,0.4606779661016947,0.5681933755975181
2022-12-29 15:41:27,1.8069569349207601,0.7811864406779657,0.4596610169491529,0.5666677967250915
2022-12-29 15:41:28,1.8151016299067386,0.7835460415925162,0.4596610169491525,0.5713559322033893
2022-12-29 15:41:29,1.78032799821325,0.7601694915254235,0.4532203389830498,0.5655740483373447
2022-12-29 15:41:30,1.7896417530230222,0.7600000000000003,0.46271186440677936,0.568881053684336
2022-12-29 15:41:31,1.7852496672752776,0.7576142777241057,0.4616949152542369,0.5661016949152545
2022-12-29 15:41:32,1.7871186440677957,0.7574704656011118,0.4615254237288132,0.5686537059950169
2022-12-29 15:41:33,1.7857530510112,0.7555932203389837,0.4610169491525421,0.5703389830508478
2022-12-29 15:41:34,1.7906701207879558,0.7569491525423725,0.46084745762711843,0.5710072710632029
2022-12-29 15:41:35,1.7832299886726037,0.7537160387112082,0.46220338983050885,0.5705181443753287
2022-12-29 15:41:36,1.7840738444181405,0.7533898305084741,0.4628813559322034,0.5671186440677967
2022-12-29 15:41:37,1.7827596430100963,0.7501567770037795,0.46288135593220314,0.5696899842364873
2022-12-29 15:41:38,1.7849006813515942,0.751694915254238,0.46254237288135563,0.5706682937577324
2022-12-29 15:41:39,1.7733867484392747,0.750470315068726,0.45525423728813547,0.567467245207546
2022-12-29 15:41:40,1.7482954267652444,0.721174217386145,0.4586440677966106,0.5699903391467943
2022-12-29 15:41:41,1.7084627465377638,0.6981237606142282,0.4447457627118633,0.565996170205555
2022-12-29 15:41:42,1.6864312842729763,0.6918644067796604,0.4396610169491527,0.5543973830952018
2022-12-29 15:41:43,1.6852561766713752,0.6923728813559326,0.43949897455889164,0.553380451178794
2022-12-29 15:41:44,1.6821959668020565,0.692384616688419,0.4391525423728817,0.5515254237288132
2022-12-29 15:41:45,1.6789947718160119,0.6913559322033903,0.43779661016949145,0.5508567941829521
2022-12-29 15:41:46,1.675572882892535,0.6920221691157783,0.438474576271186,0.5457627118644078
2022-12-29 15:41:47,1.6725540363941813,0.688305084745763,0.4383125137714196,0.5449522001491627
2022-12-29 15:41:48,1.676269282098899,0.690169491525424,0.43644067796610186,0.5499999999999999
2022-12-29 15:41:49,1.6678243880829327,0.6894915254237288,0.431525423728814,0.5467796610169491
2022-12-29 15:41:50,1.6743900979558228,0.6905318824366926,0.43610169491525413,0.5484745762711867
2022-12-29 15:41:51,1.6705502858183647,0.6881355932203392,0.43661016949152565,0.5452727211091902
2022-12-29 15:41:52,1.6879586987752857,0.7015254237288128,0.43661016949152465,0.5480427046263352
2022-12-29 15:41:53,1.685979401344665,0.7028694428907987,0.43321299638989186,0.5493220338983048
2022-12-29 15:41:54,1.6858203844814907,0.7035593220338986,0.4337288135593221,0.5501694915254237
2022-12-29 15:41:55,1.6871392287795943,0.7023847861828167,0.4354163488754423,0.5504338394793927
2022-12-29 15:41:56,1.669140896491556,0.691864406779661,0.4352542372881353,0.5466101694915252
2022-12-29 15:41:57,1.623586979286221,0.6642372881355937,0.41728813559322,0.5424780110834306
2022-12-29 15:41:58,1.6094803449180264,0.6601583024016536,0.41355932203389795,0.5376271186440681
2022-12-29 15:41:59,1.5915323270345576,0.6572881355932199,0.40694915254237307,0.5276181759631197
2022-12-29 15:42:00,1.5914987517152954,0.6588247258428102,0.4089830508474575,0.5261016949152545
